"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"151","Whoops bought and iphone 8 plus and apple watch fuckkkkkk meeeee treat yo self season is real","2017-12-16 04:37:44","FALSE","0","12","0","Apple Iphone","Seattle","USA",FALSE
"152","Wait, wait, wait... I can now buy a @AmazonKindle book on my @Apple iPhone?! Christmas has come early!!! When did  ","2017-12-16 03:30:41","FALSE","0","5","0","Apple Iphone","Seattle","USA",FALSE
"153","Drone Shopping on Twitter: "" ","2017-12-16 02:36:24","FALSE","0","0","0","Apple Iphone","Seattle","USA",TRUE
"154","Check out  Apple iPhone 8 64gb GSM &amp; CDMA FACTORY UNLOCKED BRAND NEW SEALED Apple Warranty apple  ","2017-12-16 02:13:16","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"155","1st iPhone 2nd Apple TV 3rd MacBook...","2017-12-16 01:48:08","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"156","Wow even the iPhone X is racist @Apple  ","2017-12-16 01:04:26","FALSE","0","3","0","Apple Iphone","Seattle","USA",FALSE
"157","Check out Brand new  Apple iPhone 8 64gb GSM &amp; CDMA FACTORY UNLOCKED SEALED Apple Warranty apple  ","2017-12-16 00:39:35","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"158","Today I dropped my iPhone X and I saw my life flash before my eyes.... itsglass Apple","2017-12-15 22:49:11","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"159","@AppleSupport I signed out of iCloud, and when I signed back in, I cant access my iCloud music library on my iPhon  ","2017-12-15 22:40:20","FALSE","0","0","0","Apple Iphone","Seattle","USA",FALSE
"160","I didnt realize this before today, but I just told Siri on my Mac to play the matrix soundtrack and it worked. I  ","2017-12-15 22:33:25","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"161","iPhone users, today is the first day that you can see how many people pressed play on an episode in Apple. Would ap  ","2017-12-15 21:28:48","FALSE","0","1","0","Apple Iphone","Seattle","USA",FALSE
"162","These are some great tips for the iPhone X users out there  ","2017-12-15 20:10:16","FALSE","0","0","1","Apple Iphone","Seattle","USA",FALSE
"163","RT @60days2living: @libsyn My guest discusses how he and his wife were able to monetize ($40k!!!) off an iPhone video they recorded while d","2017-12-15 20:00:27","TRUE","1","0","0","Apple Iphone","Seattle","USA",FALSE
